Omega,Implementation,Time
1,gemv2T_kernel_val,0.9665438741721851
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,0.9357523542376275
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9539093137254899
1,gemv2T_kernel_val,0.9179127358490563
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,0.9861359797297294
1,gemv2T_kernel_val,0.9996446917808217
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,1.0424866071428567
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9121757812499998
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,0.9539093137254899
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,1.0424866071428567
1,gemv2T_kernel_val,0.9996446917808217
1,gemv2T_kernel_val,0.9121757812499998
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,1.0424866071428567
1,gemv2T_kernel_val,1.0137486433687863
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9861359797297294
1,gemv2T_kernel_val,0.9996446917808217
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,0.9996446917808217
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9928443877551018
1,gemv2T_kernel_val,0.9861359797297294
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,0.9729874999999998
1,gemv2T_kernel_val,0.9665438741721851
1,gemv2T_kernel_val,1.006538793103448
1,gemv2T_kernel_val,0.9355649038461535
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9665438741721851
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9795176174496641
1,gemv2T_kernel_val,1.00675576632895
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,0.9357523542376275
1,gemv2T_kernel_val,0.9477150974025972
1,gemv2T_kernel_val,1.0208393442622947
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,1.0350930851063829
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,1.0206162587412586
1,gemv2T_kernel_val,1.0278036971830984
1,gemv2T_kernel_val,0.9928443877551018
1,gemv2T_kernel_val,1.013528645833333
1,gemv2T_kernel_val,1.0350930851063829
