Omega,Implementation,Time
152.0,cuCOSMA,3.3132723554402506
152.0,cuCOSMA,3.3004898032366268
152.0,cuCOSMA,3.31458898695783
152.0,cuCOSMA,3.322179971559527
152.0,cuCOSMA,3.342147182840668
152.0,cuCOSMA,3.3188752754955817
152.0,cuCOSMA,3.3106422278933185
152.0,cuCOSMA,3.318545167456679
152.0,cuCOSMA,3.3364654793638695
152.0,cuCOSMA,3.288777754846182
152.0,cuCOSMA,3.4101139750739415
152.0,cuCOSMA,3.300163342266403
152.0,cuCOSMA,3.2910485831332283
152.0,cuCOSMA,3.316895611786818
152.0,cuCOSMA,3.3116280362410313
152.0,cuCOSMA,3.315906665300127
152.0,cuCOSMA,3.332133664988624
152.0,cuCOSMA,3.3294735194234555
152.0,cuCOSMA,3.321518505959177
152.0,cuCOSMA,3.3208573037097855
152.0,cuCOSMA,3.2806931725648902
152.0,cuCOSMA,3.2797256929405014
152.0,cuCOSMA,3.3149183083548346
152.0,cuCOSMA,3.3308030610748705
152.0,cuCOSMA,3.3096570062835373
